coll_nom;coll_siret;delib_id;delib_date;delib_matiere_code;delib_matiere_nom;delib_objet;instance_type;instance;delib_url;delib_theme_nom
TE44;20001492600030;2023-93;2023-11-16;;L.A. GéoData;2023-93 Règles financières_Jumeau numérique;Comité;Comité du Jeudi 16 Novembre 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EeDUb4QDPLNGiIg_YWU28IkBTEuIJ0G9AMPkgrsFMJEO_A?e=mBxQ8T;règles financières
TE44;20001492600030;2017-34;2017-07-06;;Production EnR;2017-34 Coûts d'accès aux services Transition énergétique;Comité;Comité du Jeudi 6 Juillet 2017;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EYqCSQlal3dOi9rasEoWZJAB-htHJUuFIHjnEt7htMKWnQ?e=r8B8lC;règles financières
TE44;20001492600030;2016-47;2016-09-29;;Ressources Humaines;2016-47 Règlement intérieur personnel;Comité;Comité du Jeudi 29 Septembre 2016;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EUs6K3MZPXVJhXfgjZ5ZDgEBJO1q-CuwsWKy6yCF0oOYMA?e=JBa2HR;
TE44;20001492600030;2023-32 Annexe 9 Annexe 2 bis;2023-03-30;;Réseaux-Urbanisme;2023-32 Annexe 9 Annexe 2 bis;Comité;Comité du Jeudi 30 Mars 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/IQAYSov5i6ojSLGo4gSUxWguATGVJZw8Oe1dUulI1xnvy_Q?e=m7AOFB;
TE44;20001492600030;2016-23;2016-06-09;;Réseaux-Urbanisme;2016-23 Approbation convention SYDELA-Orange-ERDF;Comité;Comité du Jeudi 9 Juin 2016;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EVeH0fyNpPpFn4gMnyvmNwYBJiND5H4yDd4-EjEPmR-lLw?e=cNaGFG;convention
TE44;20001492600030;2023-82;2023-09-28;;Affaires générales;2023-82_Convention RTGE entre la CARENE et TE44;Comité;Comité du Jeudi 28 Septembre 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EZ1SWN3YLOVAilK1Dc5nrg0ByBa6dPi_hc1kixnGirPInQ?e=p6KDsC;
TE44;20001492600030;2017-30;2017-05-11;;Eclairage public;2017-30 Financement SDAL;Comité;Comité du Jeudi 11 Mai 2017;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/Ec7vj-CzjF5PtmUo2y9eKacBBiGVvIN_U6tHkGWjIvcK-w?e=VOig6Y;règles financières
TE44;20001492600030;2016-22;2016-06-09;;Mobilité;2016-22 Tarification service IRVE;Comité;Comité du Jeudi 9 Juin 2016;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/ESzPV6AMHjFMoIJLvywkgbMBsL-71ukFE3LKI9Zwt3oexA?e=dd7ErG;règles financières
TE44;20001492600030;2023-32 Annexe 3 Annexe 1;2023-03-30;;Réseaux-Urbanisme;2023-32 Annexe 3 Annexe1 20230323;Comité;Comité du Jeudi 30 Mars 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/IQB3cPgiofAARIJST7A84KItARxfR-M6V2KqMoQl-2tPDog?e=xhRlk7;
TE44;20001492600030;2016-15;2016-02-10;;Affaires générales;2016-15Consultation entretien des locaux;Comité;Comité du Mercredi 10 Février 2016;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EdrwGyfhZhZHuZbbuN1C6owB0yQCwRmjhS-P5aRdxffYog?e=pgCVNY;
TE44;20001492600030;2023-88;2023-09-28;;Réseaux-Urbanisme;2023-88 Annexe_Convention appuis communs avenant n.3;Comité;Comité du Jeudi 28 Septembre 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EalTjTja68dCmxA0rYqNr-QBWjTy76iiIqebuiRoXzcYKg?e=nopELI;
TE44;20001492600030;2017-12;2017-03-30;;Finances;2017-12 Compte de gestion- Budget annexe IRVE;Comité;Comité du Jeudi 30 Mars 2017;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EdqxBp6yNulKo5_Jaw2X1kwBdPTXNRbx8RreaZ5gJLEiBg?e=b3bnC9;
TE44;20001492600030;2016-19;2016-04-27;;Affaires générales;2016-19 Mandat spécial congrès FNCCR;Comité;Comité du Mercredi 27 Avril 2016;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/ERRg5NNC99dLofm7lNRvOy8BtfTXDzMLtr3Eu6RNFdkD_Q?e=on0Xfm;
TE44;20001492600030;2023-38;2023-03-30;;Ressources Humaines;2023-38_Ouverture de postes temporaires;Comité;Comité du Jeudi 30 Mars 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EQfl5SYVzCZPi-vkU0b4-h0BZ3-3Bc5kxgu-AOYyBphshg?e=Nw9QjT;
TE44;20001492600030;2015-39;2015-11-26;;Eclairage public;2015-39 Groupement de commandes géoréférencement réseaux EP;Comité;Comité du Jeudi 26 Novembre 2015;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EcaYzRBt_o9Mmgd_wzPydz4BfPTvLSVEWLMsAuPRB_g6AA?e=h61Eb5;commande publique
TE44;20001492600030;9;2023-06-08;;Patrimoine;2023-09 Annexe – Valorisation des parcelles intégrées à l’inventaire comptable TE44;Bureau;Bureau du Jeudi 8 Juin 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/Ec5xY5IKBllBtSqT_8_KrFUB0zYSf-NXREKQTFvfaKGmxA?e=i1G1jL;
TE44;20001492600030;2017-20;2017-03-30;;Finances;2017-20 Adoption du Budget annexe IRVE;Comité;Comité du Jeudi 30 Mars 2017;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/ER-7uAm5zJNAjFp4rzWOu78BB933vl3QLOPiG0l9QfEoeA?e=cozJcA;
TE44;20001492600030;2016-09;2016-02-18;;Ressources Humaines;2016-09 Maintien régime indemnitaire en cas d'absence;Comité;Comité du Jeudi 18 Février 2016;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EWnn6qlOOzpBu3r0cKcSNzIBCp4RQOgA5aUe6VrCkUJk_Q?e=wW2awb;
TE44;20001492600030;2023-31;2023-03-30;;Finances;2023-31_Apurement du COMPTE 1069 du BUDGET PRINCIPAL en vue du passage en M57;Comité;Comité du Jeudi 30 Mars 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EWW7WaEa34VDuKA8T1eD5EwByD_1vlZeGSDGsxKWhmUMDg?e=BtXeY5;
TE44;20001492600030;2015-26;2015-06-18;;Ressources Humaines;2015-26 Création 2 emplois temporaires;Comité;Comité du Jeudi 18 Juin 2015;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EYYn2m14mpRFtJlRfve1CUQB51dCllS74GaGT1QWwbt_UQ?e=qvmXQU;
TE44;20001492600030;2023-54;2023-05-04;;Ressources Humaines;2023-54_Revalorisation des titres restaurants;Comité;Comité du Jeudi 4 Mai 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EV-Pizn_UelLvDmRfCQwVqkBtpMfbgE0mOq0F3-KJNXpPw?e=PhUdh0;
TE44;20001492600030;2017-05;2016-12-08;;Affaires générales;Adoption des statuts SMILE;Comité;Comité du Jeudi 8 Décembre 2016;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/Ec3xFIxAlT1KiQV0z4fljsMBxYF27oO1Ou3-pUbcvXG_hg?e=hBW46V;
TE44;20001492600030;2015-45;2015-11-26;;Ressources Humaines;2015-45 Emploi temporaire;Comité;Comité du Jeudi 26 Novembre 2015;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/ESZdG4N3KjNMtCxxCLG65_EBiF50CAP82IA6FXHe1l7CZA?e=cvA4vD;
TE44;20001492600030;2023-15;2023-03-30;;Finances;2023-15_COMPTE DE GESTION 2022 - BUDGET ANNEXE ICE;Comité;Comité du Jeudi 30 Mars 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EVS2fNzUzy9PpEEQ7XIrdcUBJ5qZTKH7HxnHQ-RdNQb2yQ?e=9UxEPJ;
TE44;20001492600030;2015-19;2015-04-23;;Réseaux-Urbanisme;2015-19 Avenant contrôle technique des installations;Comité;Comité du Jeudi 23 Avril 2015;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EfZo7Y45rWhCrrwV9NuG1a0BveCwKbJ9CjkWyuo_os9UQg?e=gn0gkS;
TE44;20001492600030;2023-56;2023-05-04;;Ressources Humaines;2023-56_Prévoyance - Participation employeur;Comité;Comité du Jeudi 4 Mai 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/ETTLnUGaFBBBkvYN0l95_V4B2fiQHRvp8Do_mjxCmDW9yg?e=OdZTVi;
TE44;20001492600030;2016-54;2016-11-03;;Finances;2016-54 Admission en non valeur;Comité;Comité du Jeudi 3 Novembre 2016;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EfjfrvrtORhHq2oRfgnNeFABPYafNVzeR5HT7fHt74MXYA?e=hlOlzq;
TE44;20001492600030;2015-38;2015-11-26;;Eclairage public;2015-38 Maintenance des installations EP-avenant;Comité;Comité du Jeudi 26 Novembre 2015;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/Ee2suG7anIxFkRrQLzwZpQIBl-qBR_5_HJ6EPTjcaOM0uw?e=4yCph0;
TE44;20001492600030;2023-09;2023-03-16;;Finances;2023-09_Annexe ROB;Comité;Comité du Jeudi 16 Mars 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EZpy-YGvA85AqzZR1k384gkBAq7fQGsYl36vrfLdTU_YcA?e=bXxJCV;
TE44;20001492600030;2015-11;2015-02-26;;Finances;2015-11 Approbation du CG 2014-budget annexe ICE;Comité;Comité du Jeudi 26 Février 2015;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EU9lqn6_S-NGh293Yc1X0fEBEeTYUMUkGxxL2lHo3_yY3w?e=nmAV1W;
TE44;20001492600030;2023-26;2023-03-30;;Finances;2023-26_Approbation du BUDGET PRIMITIF 2023 - BUDGET ANNEXE Mobilité;Comité;Comité du Jeudi 30 Mars 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EeIhX3-wa-VGisG3hP8uRW4BonDqsVJ-vCR9y-EouJoNvw?e=dliW2d;
TE44;20001492600030;2016-51;2016-11-03;;Ressources Humaines;2016-51 Mise en place RIFSEEP;Comité;Comité du Jeudi 3 Novembre 2016;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EaL8J8drXixGp1l15KkHqIQBq9qZPPF2oFRXrk7XmA30Xg?e=OhwWqe;
TE44;20001492600030;2015-41;2015-11-26;;Finances;2015-41 DM1;Comité;Comité du Jeudi 26 Novembre 2015;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EYn54PkgIItGvTQ2FlFhd5oBMGOJi9TL7E29mZbhfeU-nA?e=JHOT7Q;
TE44;20001492600030;1;2023-02-02;;Affaires générales;2023-01_Adhesion de TE44 a l’association REEVE;Bureau;Bureau du Jeudi 2 Février 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EcCkSzmIktJKvpzQwXfDzPgB7UZMugKw07_RjvnBwKEeVQ?e=SJgHdi;
TE44;20001492600030;2023-22;2023-03-30;;Finances;2023-22_COMPTE ADMINISTRATIF 2022 - BUDGET ANNEXE TEN;Comité;Comité du Jeudi 30 Mars 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/ER131Fn_yV1LkbaEm2xyuhYBRbKC3CiqeicUUM7bI-rWDg?e=XVaaGM;
TE44;20001492600030;2016-56;2016-11-03;;Finances;2016-56 DM 1 Budget Annexe ICE;Comité;Comité du Jeudi 3 Novembre 2016;;
TE44;20001492600030;2015-36;2015-11-26;;Production EnR;2015-36 Production énergie électrique : accord de principe sur la mise en place de discussions avec le syndicat miste de Machecoul, Grandlieu, Legé sur la faisabilité d'un parc photovoltaïque;Comité;Comité du Jeudi 26 Novembre 2015;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EcoavktK36JKhQS_E2X5NOwBtDmEnDvOc3hpOJn7nsYjfQ?e=8Zg9x9;
TE44;20001492600030;2022-100;2022-12-15;;Affaires générales;2022-100_Rapport d'observations définitif CRC;Comité;Comité du Jeudi 15 Décembre 2022;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EXO1X_mW9IBGvlrNJ6wc49ABOl9gEBhFYM0hic7W9821mQ?e=AERNOg;
TE44;20001492600030;2023-37;2023-03-30;;Finances;2023-37 Annexe_Convention subvention CASA;Comité;Comité du Jeudi 30 Mars 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EZF9rViQfQBFo0E-5SkpQv0BFHVJAD82GmbIgcK_KcxxQw?e=lwT43A;
TE44;20001492600030;2016-37;2016-07-07;;Mobilité;2016-37 Convention de mandat avec le prestataire IRVE;Comité;Comité du Jeudi 7 Juillet 2016;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EQhbmV-E5KZMu4JQ79pZ7DkB8UIEDxGfFLN4Heo9Va3ccA?e=wu1dmG;convention
TE44;20001492600030;2015-27;2015-10-29;;Affaires générales;2015-27 Modification des statuts du SYDELA;Comité;Comité du Jeudi 29 Octobre 2015;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/Eaoa1BF_9ANDlyKQVV4gFOEBMEESXKyhDSqIUJLGlKxmTA?e=HiXrZB;
TE44;20001492600030;2022-105;2022-12-15;;Finances;2022-105_Autorisation des dépenses avant vote budget 2023 (principal);Comité;Comité du Jeudi 15 Décembre 2022;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EV9KhKs9CntMpCQh0PZ1v7oB9cBsS5iwJ09jTopStNZExQ?e=wWIa1x;
TE44;20001492600030;2023-32 Annexe 13 Annexe 6;2023-03-30;;Réseaux-Urbanisme;2023-32 Annexe 13 Annexe 6;Comité;Comité du Jeudi 30 Mars 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/IQBMIPPBwMhXQ6S1Qf8zfPgvAdJGOoJUdsofHHF8WQ8PlS0?e=xJ8DeA;
TE44;20001492600030;2016-27;2016-06-09;;Ressources Humaines;2016-27 Modification du tableau des effectifs;Comité;Comité du Jeudi 9 Juin 2016;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/Ef7GeglKy0lArmXeZSR8yuoBIfmYBu2ATt2IfxSnl1ZLog?e=3EylDT;
TE44;20001492600030;2015-29;2015-10-29;;Mobilité;2015-29 IRVE-adoption d'un schéma de déploiement;Comité;Comité du Jeudi 29 Octobre 2015;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EQTE66pm-A9Gm0gHPY4nUK0Bnn4kZC-48oak-Ud761kcHQ?e=vyWbRy;
TE44;20001492600030;2022-111;2022-12-15;;Finances;2022-111_Annexe recettes;Comité;Comité du Jeudi 15 Décembre 2022;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EbIlCdWe8ahDrmuJDKwi0AIB7cIoMy9hK7YZxS4luxXSSQ?e=WkoZmb;
TE44;20001492600030;2023-34;2023-03-30;;Maîtrise de l’énergie;2023-34_Approbation de la convention de partenariat COCON 44;Comité;Comité du Jeudi 30 Mars 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EfMYvys3bMdNlc7M6nJ6Aj4BQoqCTCdMpK4Na2P_67iSCQ?e=woWqyH;
TE44;20001492600030;2016-24;2016-06-09;;Affaires générales;2016-24 Modification de la composition de la CAO;Comité;Comité du Jeudi 9 Juin 2016;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EfAgAbRM8etMvlHwPQ0w8usBA0gthniupy9TdAwtYQRQ3g?e=BIRq7U;
TE44;20001492600030;2015-28;2015-10-29;;Affaires générales;2015-28 Création de la commission consultative Transition Energétique Croissance Verte;Comité;Comité du Jeudi 29 Octobre 2015;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EaaUXtCVuhRGoE8PMXGWmv0BTglgRBBZpFl-7G6zmpphqw?e=STGUmz;
TE44;20001492600030;2022-98;2022-12-15;;Réseaux-Urbanisme;2022-98 Annexe 2-B;Comité;Comité du Jeudi 15 Décembre 2022;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EVbxrB6P2IZEom3f3NP0nJQBZcTl9clEqWNf6Z0ZaK6k9A?e=fELoNb;
TE44;20001492600030;2023-32 Annexe 8 Annexe 2D;2023-03-30;;Réseaux-Urbanisme;2023-32 Annexe 8 Annexe 2D;Comité;Comité du Jeudi 30 Mars 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/IQDXRWSEC7WfT77vkoP4MDR0AbpB-HydtvKdqMSMItHrEk0?e=Sp4mgc;
TE44;20001492600030;2016-21;2016-06-09;;Finances;2016-21 Création du budget annexe IRVE;Comité;Comité du Jeudi 9 Juin 2016;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EaE0rIFrlAlPtpjZwmz3rmcB81VSg9WdtBJ5ggf7tOvvXA?e=ExmnsF;
TE44;20001492600030;2015-22;2015-06-18;;Réseaux-Urbanisme;2015-22 Lancement appel d'offres travaux-Annexe;Comité;Comité du Jeudi 18 Juin 2015;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EWsGNf4FBDlCqsey2GyDZmYB8ln-Ka2teClO9QpQj9awhQ?e=0cq1sT;commande publique
TE44;20001492600030;2022-85;2022-11-17;;Réseaux-Urbanisme;2022-85_Règlement intérieur des assemblées;Comité;Comité du Jeudi 17 Novembre 2022;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/Ec6Hgw1EpM5AjQxMYhkvYdwBZ7wX8ZpggpQ1IN67ic5mmw?e=C1UeM9;
TE44;20001492600030;2023-39;2023-03-30;;Réseaux-Urbanisme;2023-39_Régularisation factures TST Enedis;Comité;Comité du Jeudi 30 Mars 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EZGrbvIJR8pHqQfTZIPdY4wB5PdSSFSCEKgQdVCu5XnRWg?e=55gyaU;
TE44;20001492600030;2016-02;2016-02-18;;Finances;2016-02 Approbation du CA 2015-budget annexe ICE;Comité;Comité du Jeudi 18 Février 2016;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EevJ-JWSmRJAkWlHbsmGFlEBebfqBDdgcWGBiz1W6sGCHg?e=5FIt0L;
TE44;20001492600030;2015-25;2015-06-18;;Affaires générales;2015-25 Pôle énergie PDLL;Comité;Comité du Jeudi 18 Juin 2015;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EXhItzqswcRNiSK9tajIfxYBTj_iqf_jJDKca6_qcUIvVQ?e=DTqMPv;
TE44;20001492600030;2022-84;2022-11-17;;Finances;2022-84_Approbation de la DM 1 au BA IRVE;Comité;Comité du Jeudi 17 Novembre 2022;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EcgSPFzhBLVCko_5JTsLLGQBXH4RPwBlcW-WY4lsW_uCzw?e=yvEVVq;
TE44;20001492600030;2022-115;2022-12-15;;Affaires générales;2022-115_Adhésion au collèges des transitions sociétales_ Modification;Comité;Comité du Jeudi 15 Décembre 2022;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/ESOEwkj7gNRBqWkGrMwFhQAB8jHJkRBIWaoYfME3Weoh-g?e=pjuUHX;
TE44;20001492600030;2016-05;2016-02-18;;Finances;2016-05 Affectation des résultats-budget principal;Comité;Comité du Jeudi 18 Février 2016;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/ESEQh0WFKi9MtWHDecnPXDsBYYlnwldYkpXoSUwouwv6Ow?e=o2nPxP;
TE44;20001492600030;2015-10;2015-02-26;;Finances;2015-10 Approbation du CG 2014-budget principal;Comité;Comité du Jeudi 26 Février 2015;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EWKTC8ock-RCrJpKWbYmYykBFrhEL4OvVPt3_cY9sTfZgQ?e=f0hadq;
TE44;20001492600030;2022-83;2022-11-17;;Finances;2022-83_Approbation de la DM 2 DU BA ICE;Comité;Comité du Jeudi 17 Novembre 2022;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EcgjYDE6nAhOmFX2kKgmYi8BZCSIYbYEv1wZ51uG-WPuWg?e=13UaNs;
TE44;20001492600030;2022-98;2022-12-15;;Réseaux-Urbanisme;2022-98_Accord transactionnel Enedis Sydela;Comité;Comité du Jeudi 15 Décembre 2022;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EYahIZ04ytZLkGEOKADualcBzpmQIOzPUKrQs_qADrb5TA?e=OiloeN;
TE44;20001492600030;2016-11;2016-02-10;;Finances;2016-11 Approbation du BP 2016-budget annexe ICE;Comité;Comité du Mercredi 10 Février 2016;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EcKoWXLkWjBFot-EPrIB214BmmCGCN7I-bZOSnc_yV9WWQ?e=VE9HPt;
TE44;20001492600030;2015-13;2015-02-26;;Finances;2015-13 Affectation des résultats-budget annexe ICE;Comité;Comité du Jeudi 26 Février 2015;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EcQdGdmcWJ1NpK-xSTfGYxoBpS6MU_rjf4ccwJkxXk3SAA?e=7LstHa;
TE44;20001492600030;2022-86;2022-11-17;;Réseaux-Urbanisme;2022-86_Exonération partielle de pénalités MP Travaux;Comité;Comité du Jeudi 17 Novembre 2022;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/ESXyFylva3xOs8a9RBPFoP0BMBRbPHtvrXJrQNNPChRnfw?e=Cyc2L5;
TE44;20001492600030;2022-111;2022-12-15;;Finances;2022-111_Annexe dépenses;Comité;Comité du Jeudi 15 Décembre 2022;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EVCow438cxFPvqMGzU61BDAB4fZ5VZ51K5l8lIre251gfA?e=KE4736;
TE44;20001492600030;2015-42;2015-11-26;;Finances;2015-42 Ouverture de crédits par anticipation;Comité;Comité du Jeudi 26 Novembre 2015;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/ERjylaLVJsZKmlot8PczFtgBDsQS1dG1bTR2bCVYNtKNhw?e=J4Hhxe;
TE44;20001492600030;2015-03;2015-01-29;;Télécom;2015-03 Patrimoine téléphonique : lancement d'une opération test sur le territoire de 20 collectivités;Comité;Comité du Jeudi 29 Janvier 2015;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/ETSGoa6cdNpDm0QA0fTJrcMBnVZlbkwtEXrJjIcICtYFbg?e=rE8gk4;
TE44;20001492600030;2022-71;2022-09-21;;Eclairage public;202271_Plan de sobriété énergétique d'urgence pour l'hiver 2022-203;Comité;Comité du Mercredi 21 Septembre 2022;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/ETT6NqKy4qtLsHX6FXsqU0kBHuyUoCcGx3CcWSY3eflBrQ?e=CNZOvh;
TE44;20001492600030;2022-98;2022-12-15;;Réseaux-Urbanisme;2022-98 Annexe 2C;Comité;Comité du Jeudi 15 Décembre 2022;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EbvzwcElb3VGkFHDNgb39tIBurmsAKtWRnmEwjlQk-iWVg?e=AENXGX;
TE44;20001492600030;2015-31;2015-10-29;;Finances;2015-31 Adoption de nouvelles modalités financières;Comité;Comité du Jeudi 29 Octobre 2015;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/ERfxP8qnpR9FsOh2Um6Ja3UBV1EyU6n5WSEXOOic9XNeug?e=6fGUxO;
TE44;20001492600030;2015-06;2015-01-29;;Réseaux-Urbanisme;2015-06 Approbation des CRAC;Comité;Comité du Jeudi 29 Janvier 2015;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EfaMPt8RjAtAjOLj9KHFlV8BFX0THxD9nSAwvgH8rlRZRw?e=hspQuR;
TE44;20001492600030;2022-76;2022-09-21;;Ressources Humaines;2022-76_Co-financement du poste de chargé de programmes de financement;Comité;Comité du Mercredi 21 Septembre 2022;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EUqMNo82G8lBrB1RSALstWQB4hExidLZquCt3aZX-PyTXQ?e=nnEfLU;
TE44;20001492600030;2022-87;2022-11-17;;Eclairage public;2022-87_Programme expérimental BBF;Comité;Comité du Jeudi 17 Novembre 2022;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EePnYZFJm-NNrvN8l5ZuLoQBnFE6pyVKLEprtegIaFm6LA?e=JcigFi;
TE44;20001492600030;2015-20;2015-04-23;;Ressources Humaines;2015-20 Création emploi temporaire;Comité;Comité du Jeudi 23 Avril 2015;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EWUicanyDR9AjPFnjpTjtUoBUYBNvNbRdjbHRdLXkvbvRA?e=hprXtk;
TE44;20001492600030;2022-75;2022-09-21;;Mobilité;2022-75_Semaine de la mobilité_ Gratuité des bornes IRVE;Comité;Comité du Mercredi 21 Septembre 2022;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/ET2OcRnYGb9Kp1pxwuWWbYoBCW1KxgtOaxFX__nbjezHPA?e=99EzPr;
TE44;20001492600030;2022-73;2022-09-21;;Affaires générales;2022-73 Annexe Projet statuts SYDELA;Comité;Comité du Mercredi 21 Septembre 2022;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EY8h7jTBSlZKkxeoE3N_7O4B9XbKVCXkhRCGPnDuE3Z-cw?e=HoButk;
TE44;20001492600030;2015-18;2015-04-23;;Réseaux-Urbanisme;2015-18 Réseaux électriques intelligents;Comité;Comité du Jeudi 23 Avril 2015;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EZFTKCOJo-pLtJfmbGxdmJQB63kGPXVPVR7FiOOVRt9qjQ?e=XdnvUF;
TE44;20001492600030;2022-77;2022-09-21;;Production EnR;2022-77_Mise en œuvre financière du programme COTER 2;Comité;Comité du Mercredi 21 Septembre 2022;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EeYyATdOUiZMjDXsgrhkbeABL5k8ZiaM88V5KVRzNOI25A?e=DdqhYL;
TE44;20001492600030;2022-69;2022-09-21;;Finances;2022-69 Annexe projet de convention;Comité;Comité du Mercredi 21 Septembre 2022;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EXUJY0jZQUVMvq_2qdBtxqgBNwOx6VqFqdm2dcMF2fqNmA?e=W6lR8l;
TE44;20001492600030;2015-04;2015-01-29;;Affaires générales;2015-04 Lancement d'un appel d'offres assurances;Comité;Comité du Jeudi 29 Janvier 2015;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/Ear-kgfRW0dEleiDWg6rNk4BJez3vFMsIkbQ74lNPPCIcA?e=6LwgQe;commande publique
TE44;20001492600030;2022-62;2022-06-16;;Ressources Humaines;2022-62_Modification des modalités de prise en charge des frais de repas;Comité;Comité du Jeudi 16 Juin 2022;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/ERSYaKMxUalLi82Qgq7rpHEBDys6TgOKmThmgz9aD2w9Bg?e=bL1PXq;
TE44;20001492600030;2022-60;2022-06-16;;Ressources Humaines;2022-60_Modification du tableau des effectifs;Comité;Comité du Jeudi 16 Juin 2022;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EZDYFJBMcZZPuvq8ecssZS8BohDZLVQGEEkZQNaryRCWNw?e=ty4F1h;
TE44;20001492600030;2015-01;2015-01-29;;Finances;2015-01 DOB;Comité;Comité du Jeudi 29 Janvier 2015;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/ERlG-0U537JDmDChB_PZOB4BWyyDrzgnj6q6pyxNtEq8EQ?e=UNshgl;
TE44;20001492600030;2022-58;2022-06-16;;Ressources Humaines;2022-58_Annexe Protocole du travail distance;Comité;Comité du Jeudi 16 Juin 2022;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/ESOcdyr8gxFLukC2_UcgNcABG7PT6grL40ETaVgpQ3URvw?e=sTgQ2c;
